date,open,high,low,close,volume,amount
2025-07-08,107.7162,108.6319,107.2945,107.6767,116918.14,3825413668.0
2025-07-09,107.6832,108.1148,107.3143,107.3209,121633.11,3969384130.0
2025-07-10,107.3242,107.4164,105.0315,105.8155,210022.06,6741345468.0
2025-07-11,105.3774,107.6668,105.0875,106.6983,168269.83,5456832018.0
2025-07-14,106.6983,106.6983,104.6066,104.9129,172309.14,5502331854.0
2025-07-15,104.8174,107.0574,104.7515,106.415,162790.94,5252631322.0
2025-07-16,106.4183,107.3571,106.4183,106.6357,110758.35,3594544238.0
2025-07-17,107.0574,108.2828,106.7609,108.0522,156891.35,5138610961.0
2025-07-18,108.4178,108.5397,107.1397,108.4112,136866.49,4482466755.0
2025-07-21,108.0423,110.0616,107.8018,110.0616,153945.03,5102459146.0
2025-07-22,110.3514,112.6606,109.7618,112.5552,214164.17,7227731007.0
2025-07-23,112.6869,112.9867,111.0103,111.3627,158907.35,5395840274.0
2025-07-24,111.366,114.1528,111.2178,112.8945,189063.27,6489370096.0
2025-07-25,112.3279,112.4596,110.3514,111.3166,157040.76,5307866611.0
2025-07-28,111.3166,111.702,110.526,111.0103,117056.7,3947000994.0
2025-07-29,112.01,112.5,109.77,111.42,387359.84,4322742015.0
2025-07-30,108.05,111.16,107.12,108.7,524834.27,5743878668.0
2025-07-31,108.2,108.2,105.0,105.24,599499.43,6344900791.0
2025-08-01,104.95,106.24,104.36,105.8,362336.92,3816659558.0
2025-08-04,104.0,105.14,102.57,104.88,412936.94,4293903590.0
2025-08-05,104.88,105.21,103.78,104.86,338349.86,3539636640.0
2025-08-06,104.86,105.0,103.9,104.35,305619.6,3184784993.0
2025-08-07,104.27,106.43,104.16,105.33,428762.98,4526612773.0
2025-08-08,105.0,105.03,103.91,103.93,326614.61,3405317252.0
2025-08-11,103.88,105.66,103.23,105.52,356697.9,3741329572.0
2025-08-12,105.4,106.43,104.7,105.67,312195.04,3302639096.0
2025-08-13,106.29,107.65,105.84,106.83,459830.14,4908744877.0
2025-08-14,107.37,107.5,105.79,106.37,419547.93,4478119017.0
2025-08-15,105.85,106.64,105.32,106.07,361353.46,3831047052.0
2025-08-18,105.66,109.49,105.66,108.37,619251.73,6680761816.0
2025-08-19,108.67,108.92,107.18,107.63,389735.19,4205349329.0
2025-08-20,107.18,108.26,106.01,108.25,385053.45,4130459252.0
2025-08-21,107.8,108.83,107.0,107.1,449463.78,4843670255.0
2025-08-22,107.11,110.97,107.11,110.66,763120.05,8351469726.0
2025-08-25,111.31,112.49,110.31,111.61,611627.58,6803182883.0
2025-08-26,111.75,114.69,110.71,113.75,692915.85,7850511029.0
2025-08-27,113.96,114.06,110.66,110.68,689746.93,7761766931.0
2025-08-28,109.39,110.19,107.11,109.32,762521.99,8278465956.0
2025-08-29,108.88,116.59,108.12,114.06,1144901.94,12973326091.0
2025-09-01,108.5,111.48,108.5,109.7,1329867.38,14546890247.0
2025-09-02,108.79,111.1,108.6,110.02,773224.1,8495472755.0
2025-09-03,110.5,110.73,107.01,107.21,735223.27,7975948716.0
2025-09-04,106.59,107.09,103.71,104.0,815740.74,8588835881.0
2025-09-05,103.86,107.5,103.11,107.26,787523.85,8307907948.0
2025-09-08,106.15,107.13,105.51,106.25,555923.45,5910440232.0
2025-09-09,106.0,107.2,105.27,105.49,381636.22,4049249507.0
2025-09-10,105.52,106.45,105.02,105.2,322368.95,3401353898.0
2025-09-11,105.25,106.6,104.89,106.59,537781.49,5683446689.0
2025-09-12,106.6,107.58,105.9,105.91,455910.18,4859782579.0
2025-09-15,106.0,110.85,106.0,108.7,974804.07,10620465041.0
2025-09-16,109.0,109.0,107.22,107.8,533160.21,5753437964.0
2025-09-17,108.2,112.0,108.2,110.99,981239.71,10827682692.0
2025-09-18,110.99,112.8,108.56,109.71,934013.8,10362193293.0
2025-09-19,109.8,110.8,109.0,109.09,472977.48,5188176204.0
2025-09-22,108.87,108.91,107.15,107.99,491559.23,5293961578.0
2025-09-23,107.45,107.69,104.64,105.6,650962.62,6888232046.0
2025-09-24,105.0,105.83,104.0,105.71,548162.27,5758922305.0
2025-09-25,105.34,108.8,104.87,107.5,693482.04,7421942405.0
2025-09-26,107.45,111.23,107.0,107.29,756612.07,8250492997.0
2025-09-29,107.0,109.14,106.39,108.61,613983.68,6621874267.0
